house_price,listing_price,price_development,number_of_rooms,living_area,secondary_area,plot_area,year_built,operating_cost,sale_date,neighborhood,latitude,longitude,secondary_area_missing,month,year
3225000,3395000,-170000,4,115,35,309,1979,35757,2020-09-23,Kristineberg,55.54441865,13.0757169365546,0,9,2020
6800000,6295000,505000,5,140,27,596,2007,27600,2020-09-23,Klagshamn,55.53072575,12.9350810496392,0,9,2020
5125000,5195000,-70000,4,95,95,507,1962,34087,2020-09-23,Djupadal,55.57672075,12.9590048283439,0,9,2020
9000000,9500000,-500000,7,195,108,1011,1953,54038,2020-09-22,Mellanheden,55.58528225,12.96854525,0,9,2020
11900000,10500000,1400000,7,195,37,1070,1902,59844,2020-09-22,Limhamn,57.72121945,12.01017355,0,9,2020
8700000,9700000,-1000000,5,165,76,707,1909,37865,2020-09-22,Limhamn,55.58354335,12.9414340533606,0,9,2020
4200000,3695000,505000,4,100,10,335,1929,27168,2020-09-21,Kvarnby,55.5895808,13.1029448,0,9,2020
4350000,3900000,450000,5,123,20,380,1966,31000,2020-09-19,Bunkeflostrand,55.5543052274295,12.9112644250382,0,9,2020
5000000,4495000,505000,6,131,123,1035,1924,43000,2020-09-19,Ellenborg,55.58484675,13.0668250276295,0,9,2020
7500000,6990000,510000,5,175,53,716,1962,43196,2020-09-19,Bellevue,55.58031005,12.96858085,0,9,2020
4500000,4395000,105000,5,124,57,562,1920,41400,2020-09-18,Eriksfält,55.57552945,13.0127753,0,9,2020
3620000,3495000,125000,4,115,95,579,1926,55129,2020-09-14,Kulladal,57.67712015,11.89132205,0,9,2020
3490000,2995000,495000,3,84,16,1008,2006,17425,2020-09-14,Riseberga,55.5970856,13.0777201983781,0,9,2020
6550000,6295000,255000,5,198,0,774,1980,37437,2020-09-13,Bunkeflostrand,55.56160005,12.9133585536243,1,9,2020
18000000,16500000,1500000,7,257,165,2005,1935,65990,2020-09-13,Mellanheden,55.5882364,12.9594147263826,0,9,2020
7025000,7250000,-225000,4,141,97,756,1945,31090,2020-09-12,Sibbarp,59.3182033,18.0713838,0,9,2020
4400000,3995000,405000,7,118,80,880,1955,18680,2020-09-10,Husie,55.5954718,13.05534825,0,9,2020
14600000,14800000,-200000,7,236,130,899,1910,56040,2020-09-10,Sibbarp,57.6602248,12.0314793787978,0,9,2020
4675000,4495000,180000,6,110,62,800,1958,32556,2020-09-10,Kulladal,55.570543,12.9910599316338,0,9,2020
5350000,4895000,455000,6,146,16,380,1967,39290,2020-09-10,Bunkeflostrand,55.5543052274295,12.9112644250382,0,9,2020
5600000,4795000,805000,6,109,81,779,1930,46352,2020-09-09,Kulladal,55.5719083,12.9936988643724,0,9,2020
7000000,6695000,305000,6,148,0,304,2000,35800,2020-09-09,Ön,55.5896141581158,12.9207358940013,1,9,2020
7275000,6495000,780000,5,115,83,600,1929,39620,2020-09-09,Limhamn,55.5762306,12.942634,0,9,2020
4650000,4150000,500000,5,158,0,692,1983,27919,2020-09-09,Käglinge,62.4442696,17.334312099999998,1,9,2020
4200000,3995000,205000,6,180,65,443,1909,44969,2020-09-08,Eriksfält,55.57764155,13.0089962517993,0,9,2020
7450000,6750000,700000,6,148,0,1056,1998,37324,2020-09-08,Klagshamn,56.6188113,12.9392771,1,9,2020
9100000,8000000,1100000,6,190,29,407,1972,42499,2020-09-08,Limhamn,56.1756523,15.5804124233886,0,9,2020
4900000,4195000,705000,6,151,10,511,2005,28700,2020-09-07,Kristineberg,55.54168785,13.0738521941157,0,9,2020
4850000,4495000,355000,5,127,18,701,1982,27800,2020-09-07,Kvarnby,55.58785465,13.0917741854967,0,9,2020
5025000,4995000,30000,5,147,0,337,2006,36900,2020-09-06,Kvarnby,55.5872992,13.1024248098571,1,9,2020
4100000,3895000,205000,6,150,0,243,1986,34600,2020-09-05,Bulltofta,55.61563435,13.05941195,1,9,2020
5500000,4495000,1005000,4,118,27,782,1989,24800,2020-09-05,Husie,55.59050985,13.1034570263415,0,9,2020
5050000,4595000,455000,4,153,0,738,1990,29642,2020-09-04,Riseberga,55.6021264,13.09082175,1,9,2020
4300000,4300000,0,4,121,0,436,1991,28784,2020-09-04,Bunkeflostrand,55.5560652023576,12.9118248293998,1,9,2020
7415000,6995000,420000,6,198,20,698,2008,30500,2020-09-04,Husie,55.5891196,13.111212,0,9,2020
4550000,3995000,555000,6,158,0,417,1974,26100,2020-09-03,Tygelsjö,55.5136259,13.00114525,1,9,2020
4760000,3995000,765000,5,144,76,800,1964,40214,2020-09-02,Valdemarsro,55.6116161,13.0721463284536,0,9,2020
6325000,6195000,130000,6,145,25,329,2008,29989,2020-09-02,Bunkeflostrand,55.5512155420907,12.9307454109371,0,9,2020
6000000,5495000,505000,5,159,25,384,1975,47634,2020-09-02,Bunkeflostrand,55.5479986480653,12.912506708473,0,9,2020
9000000,8975000,25000,5,170,8,390,2012,37200,2020-09-02,Sjöstad,55.59197165,12.9322294537001,0,9,2020
5050000,4395000,655000,6,139,35,460,1968,38400,2020-09-02,Riseberga,55.6031805,13.0874262117021,0,9,2020
5600000,5495000,105000,4,118,10,388,1957,27700,2020-09-01,Sibbarp,55.57317935,12.9183691,0,9,2020
3820000,3795000,25000,5,160,0,283,1978,34793,2020-09-01,Kristineberg,55.5452561,13.0739184453298,1,9,2020
3700000,3595000,105000,5,142,0,1000,1976,35025,2020-08-29,Toarp,55.53880475,13.1253427864697,1,8,2020
3705000,3195000,510000,4,90,50,490,1936,39130,2020-08-29,Videdal,55.5940245,13.06132545,0,8,2020
3950000,3595000,355000,5,100,50,574,1925,49735,2020-08-27,Almhög,55.576621,13.0202587499012,0,8,2020
6400000,5975000,425000,4,137,0,917,1992,22412,2020-08-27,Klagshamn,59.243248,17.9637797186765,1,8,2020
4475000,4095000,380000,4,80,48,775,1937,19120,2020-08-27,Rosenvång,55.5819967,12.95592625,0,8,2020
5700000,5700000,0,6,156,40,699,2004,30696,2020-08-27,Klagstorp,55.52590835,12.9943792235767,0,8,2020
3200000,2895000,305000,2,88,0,88,1863,25000,2020-08-26,Kirseberg,56.0079156,12.7323061379341,1,8,2020
9800000,8995000,805000,8,215,10,693,2012,57200,2020-08-26,Bunkeflostrand,55.5474770356755,12.9267755148868,0,8,2020
4850000,3995000,855000,4,109,40,387,1969,22900,2020-08-26,Bunkeflostrand,56.7009870676459,12.8693970870798,0,8,2020
4620000,3995000,625000,5,129,88,598,1966,30487,2020-08-26,Virentofta,55.58536385,13.0730632745556,0,8,2020
8575000,8595000,-20000,7,189,69,1130,1921,45373,2020-08-26,Mellanheden,55.58701655,12.9684810575032,0,8,2020
4255000,3895000,360000,6,145,94,600,1935,33600,2020-08-26,Kattarp,57.6733269,11.8975889,0,8,2020
4920000,4295000,625000,6,145,50,518,1968,29500,2020-08-24,Villastad,55.575173,13.0712383230924,0,8,2020
4160000,3495000,665000,5,130,0,570,1984,32600,2020-08-24,Käglinge,55.5295946,13.075325,1,8,2020
7200000,7495000,-295000,7,153,90,573,1958,66600,2020-08-24,Solbacken,55.5881405,12.98046215,0,8,2020
4900000,3995000,905000,3,105,68,721,1926,42134,2020-08-21,Rostorp,55.61491995,13.0471447940199,0,8,2020
4537500,4750000,-212500,7,185,92,752,1975,40773,2020-08-21,Käglinge,55.53374885,13.0767869745647,0,8,2020
5475000,4895000,580000,5,121,29,452,1966,43072,2020-08-21,Bunkeflostrand,55.71702435,13.0377681141045,0,8,2020
7100000,6795000,305000,5,137,0,267,2016,25534,2020-08-21,Sjöstad,55.59170535,12.9355177675856,1,8,2020
6100000,5990000,110000,8,244,57,656,1909,44312,2020-08-21,Sofielund,55.5846569280602,13.0146217299049,0,8,2020
8375000,7795000,580000,5,152,0,806,2011,39500,2020-08-20,Bunkeflostrand,55.5595871,12.9103113906065,1,8,2020
6100000,5295000,805000,6,155,0,797,2011,37833,2020-08-20,Käglinge,55.52992955,13.0832934082179,1,8,2020
7000000,6895000,105000,5,152,11,902,2003,59500,2020-08-20,Husie,55.59671995,13.0931056545429,0,8,2020
4500000,4495000,5000,4,93,0,525,1964,36000,2020-08-19,Riseberga,55.6012376,13.0879345675964,1,8,2020
4700000,4895000,-195000,5,120,77,387,1918,36014,2020-08-19,Johanneslust,55.6009816,13.0498545,0,8,2020
5330000,4295000,1035000,5,123,91,418,1972,35982,2020-08-18,Kulladal,59.6051006,16.5508985,0,8,2020
4300000,4195000,105000,5,134,28,626,1968,30400,2020-08-18,Villastad,55.57574875,13.0685204786444,0,8,2020
5100000,5275000,-175000,4,113,0,905,1964,21750,2020-08-18,Bunkeflostrand,55.5563185,12.9261415266958,1,8,2020
6100000,4895000,1205000,6,120,60,839,1927,36800,2020-08-18,Kulladal,55.57424685,12.9961240740519,0,8,2020
5700000,5495000,205000,5,124,72,242,1953,27503,2020-08-16,Djupadal,55.5770138,12.957197313226,0,8,2020
4500000,4395000,105000,5,119,0,236,1991,26600,2020-08-14,Bellevue,55.58220755,12.97274745,1,8,2020
4800000,4495000,305000,5,130,37,754,2008,39444,2020-08-14,Kristineberg,55.53832625,13.0809024,0,8,2020
4400000,3995000,405000,5,127,36,360,1904,32150,2020-08-14,Eriksfält,55.5753352,13.0104604,0,8,2020
6900000,5995000,905000,9,154,52,989,1915,34765,2020-08-12,Mellanheden,55.5834126,12.9639830877078,0,8,2020
7250000,7495000,-245000,5,130,58,606,1929,41787,2020-08-12,Mellanheden,55.5873114,12.9671440699009,0,8,2020
3800000,3295000,505000,6,145,0,544,1974,23660,2020-08-11,Oxie,56.0345883,12.7122501,1,8,2020
3480000,2975000,505000,6,109,86,557,1914,36000,2020-08-11,Eriksfält,55.5765032552866,13.0109030378508,0,8,2020
4530000,3895000,635000,5,134,45,585,1983,22500,2020-08-11,Gullvik,55.5664081878112,13.0348219714387,0,8,2020
6300000,6195000,105000,7,158,0,542,2001,30803,2020-08-10,Bunkeflostrand,55.5548938917349,12.9277789388992,1,8,2020
3760000,3595000,165000,5,131,80,572,1973,31200,2020-08-09,Kastanjegården,57.7142728,12.02175165,0,8,2020
5150000,4700000,450000,6,152,30,328,1965,36670,2020-08-07,Limhamn,55.5737888,12.9577897640943,0,8,2020
5200000,4795000,405000,6,167,0,626,1968,44950,2020-08-05,Villastad,55.575659,13.0695040555051,1,8,2020
6300000,6195000,105000,4,129,7,500,2004,41170,2020-08-05,Bunkeflostrand,56.15805055,13.5926312,0,8,2020
5200000,4295000,905000,4,98,10,516,1945,35894,2020-08-05,Strandhem,55.5395323,12.9125558,0,8,2020
3900000,3495000,405000,3,65,43,385,1922,31200,2020-08-03,Johanneslust,55.6019810061003,13.0486944448819,0,8,2020
3775000,3995000,-220000,5,113,118,395,1928,36792,2020-07-31,Kulladal,55.57332275,12.9941479354126,0,7,2020
5450000,5395000,55000,5,155,9,385,2008,28291,2020-07-30,Tygelsjö,55.66780445,13.3577404815483,0,7,2020
4495000,4495000,0,7,99,79,340,1967,33600,2020-07-29,Virentofta,55.5881828,13.0737287776979,0,7,2020
4220000,3595000,625000,7,118,118,844,1966,43644,2020-07-28,Villastad,55.577793,13.0628114625668,0,7,2020
5450000,5500000,-50000,4,160,63,856,1993,15600,2020-07-27,Stenkällan,55.5848327005851,13.0656761823553,0,7,2020
7800000,7195000,605000,7,178,86,793,1956,36200,2020-07-24,Djupadal,55.5766498,12.9511858,0,7,2020
7200000,6895000,305000,8,232,0,733,1905,81884,2020-07-23,Håkanstorp,55.5975398,13.04041895,1,7,2020
5495000,5295000,200000,5,157,23,720,2008,37432,2020-07-22,Kristineberg,56.1007174,12.7491025990989,0,7,2020
4620000,3995000,625000,5,105,39,522,1966,28800,2020-07-22,Husie,55.58912015,13.0716796228009,0,7,2020
6450000,6450000,0,5,180,0,554,1975,41994,2020-07-21,Hyllie,59.28364225,18.0776966353426,1,7,2020
5600000,4995000,605000,5,139,20,738,1991,33500,2020-07-21,Husie,55.60029105,13.0923618238978,0,7,2020
3500000,3295000,205000,4,85,70,539,1946,37640,2020-07-16,Eriksfält,55.57430145,13.0086753130688,0,7,2020
5550000,4995000,555000,7,180,0,805,1975,32500,2020-07-16,Ulricedal,55.59391245,13.0562910041734,1,7,2020
5050000,4895000,155000,5,130,0,328,2016,25100,2020-07-16,Klagshamn,56.6492862078425,16.4801845239025,1,7,2020
5860000,4795000,1065000,5,120,70,540,1923,33700,2020-07-15,Johanneslust,55.60046915,13.04917505,0,7,2020
4050000,3795000,255000,4,138,17,434,1978,20052,2020-07-09,Kristineberg,55.54664575,13.0719323,0,7,2020
8000000,8300000,-300000,7,211,56,876,2015,38600,2020-07-08,Bunkeflostrand,56.00643315,12.8120179,0,7,2020
4328000,4328000,0,5,120,20,536,1955,36000,2020-07-08,Riseberga,55.59952425,13.0830464187188,0,7,2020
5600000,5995000,-395000,6,150,36,747,1887,41231,2020-07-08,Kirseberg,55.6109210357997,13.0396316603443,0,7,2020
5050000,5195000,-145000,5,147,0,661,2007,39514,2020-07-07,Tygelsjö,55.52185045,13.0022417306349,1,7,2020
3290000,3195000,95000,5,133,0,180,1981,44328,2020-07-07,Vårsången,55.55314495,13.0162564753626,1,7,2020
4800000,4195000,605000,5,143,63,918,1933,30193,2020-07-06,Eriksfält,55.5712268633551,13.0134411925039,0,7,2020
4750000,4895000,-145000,4,115,0,406,2002,32600,2020-07-03,Bunkeflostrand,59.6224623,17.1123211,1,7,2020
4500000,3995000,505000,4,104,50,800,1923,32600,2020-07-03,Valdemarsro,55.6109661,13.0763071,0,7,2020
4310000,4395000,-85000,5,142,0,186,2008,52200,2020-07-02,Kvarnby,55.5887562,13.0950186,1,7,2020
6330000,5495000,835000,5,117,67,720,1924,51620,2020-07-01,Kirseberg,55.61304835,13.0485291160789,0,7,2020
3495000,3495000,0,4,100,128,503,1968,28030,2020-06-30,Virentofta,55.5843487,13.0770732859775,0,6,2020
6395000,6395000,0,6,167,20,429,2007,33300,2020-06-30,Bunkeflostrand,55.5481733862006,12.9197585899393,0,6,2020
4690000,4295000,395000,6,140,15,639,1955,38600,2020-06-30,Riseberga,55.59952425,13.0830464187188,0,6,2020
6430000,4995000,1435000,7,120,70,1025,1930,60089,2020-06-30,Rostorp,55.61164605,13.0470430563683,0,6,2020
4300000,3995000,305000,5,98,60,1164,1926,34349,2020-06-29,Valdemarsro,55.6106708,13.0702524,0,6,2020
6800000,6495000,305000,5,147,24,432,1901,24540,2020-06-29,Hyllieby,55.568882388879,12.9643680208625,0,6,2020
6100000,5995000,105000,7,187,0,396,2006,36908,2020-06-28,Bunkeflostrand,55.5499553868271,12.9239955490032,1,6,2020
3650000,3195000,455000,5,125,41,831,1924,29500,2020-06-26,Videdal,58.38349485,15.6572228784637,0,6,2020
4850000,4950000,-100000,6,190,46,546,1971,54432,2020-06-26,Tygelsjö,55.51445005,13.0004324,0,6,2020
4160000,3395000,765000,5,134,83,693,1973,39973,2020-06-25,Kastanjegården,55.5583084,13.0234983196231,0,6,2020
5300000,4995000,305000,6,152,0,352,2012,38167,2020-06-23,Klagshamn,55.5277832405291,12.9380131021074,1,6,2020
4400000,4195000,205000,3,80,80,797,1942,26800,2020-06-23,Djupadal,55.57903265,12.9535274,0,6,2020
4295000,4295000,0,6,160,20,840,1962,40000,2020-06-23,Käglinge,55.53347255,13.0778618065107,0,6,2020
4000000,3795000,205000,6,175,0,700,1968,33912,2020-06-22,Kattarp,55.57994195,13.0377306348612,1,6,2020
3660000,3595000,65000,3,67,30,626,1975,28800,2020-06-22,Strandhem,55.542917469865,12.9149234511647,0,6,2020
1720000,1595000,125000,2,75,0,308,1929,20000,2020-06-18,Toarp,55.54204745,13.120247030997,1,6,2020
3710000,3495000,215000,4,105,42,518,1968,44945,2020-06-18,Villastad,55.57506975,13.0723304174938,0,6,2020
5000000,4195000,805000,6,170,121,300,1972,41900,2020-06-17,Stenkällan,55.5798621,13.072656317603,0,6,2020
4675000,4675000,0,5,140,20,422,1986,35700,2020-06-17,Kulladal,55.57053995,12.9942263586198,0,6,2020
2215000,2195000,20000,4,107,12,229,1976,48072,2020-06-17,Kyrkby,55.54845525,13.092302666339,0,6,2020
3600000,3495000,105000,5,130,30,1003,1932,43400,2020-06-16,Virentofta,55.58575545,13.07806555,0,6,2020
3930000,3650000,280000,5,100,75,633,1935,31300,2020-06-15,Husie,55.5862363393192,13.0860147598346,0,6,2020
5100000,5995000,-895000,5,139,0,621,2007,45726,2020-06-15,Klagshamn,55.53073045,12.9343069996064,1,6,2020
4250000,4100000,150000,6,142,30,514,1967,47818,2020-06-14,Villastad,55.57536645,13.0690688055418,0,6,2020
3750000,3695000,55000,7,135,120,854,1973,27415,2020-06-13,Kyrkby,55.5471826,13.0959109319608,0,6,2020
6400000,5895000,505000,5,155,105,801,1963,33400,2020-06-11,Bunkeflostrand,55.55647795,12.922248223566701,0,6,2020
5900000,6195000,-295000,5,144,0,611,2005,39628,2020-06-10,Klagshamn,55.5308364029815,12.9297814581713,1,6,2020
5050000,4975000,75000,3,94,29,556,2011,33154,2020-06-10,Strandhem,55.542917469865,12.9149234511647,0,6,2020
4900000,4995000,-95000,6,104,53,490,1924,31321,2020-06-10,Johanneslust,55.6012031,13.0482183,0,6,2020
3550000,3495000,55000,6,148,70,414,1929,36665,2020-06-10,Kattarp,55.5772811,13.0403979,0,6,2020
5000000,4795000,205000,5,130,0,276,2012,37374,2020-06-09,Klagshamn,56.6492862078425,16.4801845239025,1,6,2020
3527000,3195000,332000,4,110,70,1078,1925,39842,2020-06-09,Hindby,55.57620025,13.0393543035181,0,6,2020
8500000,7100000,1400000,5,152,0,609,1909,37186,2020-06-08,Limhamn,55.5800786,12.9365255707979,1,6,2020
4310000,4395000,-85000,6,150,76,361,1982,35620,2020-06-08,Gullvik,55.5683305,13.0335376896092,0,6,2020
6375000,6495000,-120000,6,188,10,548,2006,33500,2020-06-07,Bunkeflostrand,55.550094752291,12.9197230105592,0,6,2020
6550000,6450000,100000,5,165,30,441,1998,33500,2020-06-06,Djupadal,55.5737485,12.9666164539313,0,6,2020
9900000,10500000,-600000,5,189,88,1273,1946,60800,2020-06-06,Mellanheden,55.58915835,12.9671951090351,0,6,2020
17100000,19500000,-2400000,9,310,140,1932,1897,89845,2020-06-05,Fridhem,57.8393105,12.0183630824645,0,6,2020
3995000,3995000,0,5,100,0,542,1948,35952,2020-06-05,Strandhem,59.2677900539201,18.1121149176991,1,6,2020
4970000,3995000,975000,4,101,6,743,1956,30000,2020-06-04,Riseberga,55.59973345,13.0793923,0,6,2020
5495000,5495000,0,3,110,0,517,2020,32000,2020-06-04,Bunkeflostrand,55.63726705,13.51002725,1,6,2020
4760000,4475000,285000,6,173,12,462,1971,33109,2020-06-04,Djupadal,55.572741660129,12.9546783001611,0,6,2020
7250000,6850000,400000,7,155,119,1000,1924,40969,2020-06-03,Solbacken,55.5884582,12.97974525,0,6,2020
4475000,4195000,280000,4,126,27,497,1973,34099,2020-06-03,Kulladal,55.5753009,12.9973966082606,0,6,2020
7500000,6995000,505000,5,133,55,447,1890,27200,2020-06-03,Limhamn,57.6766053,11.9045228955381,0,6,2020
8100000,7995000,105000,6,144,75,677,1960,51336,2020-06-02,Limhamn,55.5798403,12.9407518172695,0,6,2020
5350000,5795000,-445000,5,170,0,532,2005,38564,2020-06-01,Klagshamn,55.5243084,12.9383356,1,6,2020
4525000,4475000,50000,5,127,0,380,1966,28800,2020-06-01,Bunkeflostrand,55.5543171825948,12.9095327379991,1,6,2020
2550000,2650000,-100000,2,78,0,281,1992,28511,2020-06-01,Ekoby,55.5415485,13.11458835,1,6,2020
4445000,3795000,650000,4,109,16,1001,1965,31000,2020-06-01,Riseberga,55.59850345,13.0836550007633,0,6,2020
6150000,5895000,255000,6,87,51,506,1912,43378,2020-05-30,Klagshamn,55.5235321,12.9277901189466,0,5,2020
4000000,4195000,-195000,4,120,48,837,1939,31130,2020-05-28,Videdal,55.58583645,13.0631060237646,0,5,2020
5100000,4995000,105000,6,137,55,728,1981,25026,2020-05-28,Kroksbäck,55.5789048,12.9769285532951,0,5,2020
10600000,9995000,605000,8,200,15,700,1906,48798,2020-05-28,Limhamn,55.58390655,12.9269458553481,0,5,2020
3625000,3475000,150000,5,150,12,742,1963,36000,2020-05-28,Husie,57.6686081,11.9265794,0,5,2020
4100000,3995000,105000,6,163,0,804,1974,48706,2020-05-27,Kastanjegården,55.5572061,13.0230928977367,1,5,2020
4082000,3995000,87000,6,142,80,555,1963,39400,2020-05-27,Stenkällan,55.5837168225503,13.0719048634515,0,5,2020
6800000,6800000,0,8,240,40,1036,1895,24001,2020-05-26,Klagstorp,55.5272555,12.9955208354258,0,5,2020
4000000,3695000,305000,6,145,18,523,1974,33120,2020-05-25,Kyrkby,56.0340612,12.7114654,0,5,2020
5200000,4895000,305000,4,105,60,746,1938,27040,2020-05-25,Kulladal,59.3397088659006,17.9432729679775,0,5,2020
3000000,2895000,105000,4,112,0,291,1991,42693,2020-05-22,Hindby,57.669747,11.874121199282,1,5,2020
5515000,5475000,40000,5,137,0,389,2005,37882,2020-05-22,Bunkeflostrand,55.5525057,12.9230951003416,1,5,2020
4075000,3875000,200000,4,130,0,3253,1900,24297,2020-05-22,Kvissle,55.5778117588503,13.1376881812005,1,5,2020
7300000,7000000,300000,6,220,125,938,1950,40280,2020-05-22,Limhamn,55.57961425,12.9430303425564,0,5,2020
3940000,3495000,445000,5,113,94,554,1923,38300,2020-05-20,Rosengård,55.5815144,13.0380705118655,0,5,2020
6450000,6150000,300000,5,165,30,472,1998,44000,2020-05-19,Djupadal,55.5743472,12.9642301577049,0,5,2020
4425000,3995000,430000,4,102,20,300,1970,38240,2020-05-19,Bunkeflostrand,62.61704425,17.9474399912271,0,5,2020
4300000,3895000,405000,5,118,118,562,1967,51300,2020-05-19,Villastad,55.57505645,13.0689934322476,0,5,2020
2400000,2195000,205000,5,126,21,208,1976,43296,2020-05-18,Kyrkby,55.54901575,13.0916181,0,5,2020
4825000,5375000,-550000,5,130,14,333,2004,33900,2020-05-18,Bunkeflostrand,55.5534143113471,12.9263644213975,0,5,2020
4150000,4195000,-45000,6,158,0,432,1992,41377,2020-05-17,Husie,55.59326015,13.0753393759798,1,5,2020
4995000,4995000,0,6,153,10,362,1959,35100,2020-05-15,Djupadal,55.5781081,12.9631193119627,0,5,2020
5600000,5295000,305000,7,180,43,546,1971,38774,2020-05-14,Tygelsjö,55.51542385,13.0000193005271,0,5,2020
4463000,4275000,188000,3,75,75,542,1955,37670,2020-05-13,Djupadal,55.57662465,12.9583775722681,0,5,2020
7600000,6995000,605000,9,231,143,1558,1908,115100,2020-05-13,Dammfri,55.592455,12.9737011,0,5,2020
7100000,6995000,105000,5,120,88,867,1937,34300,2020-05-11,Rosenvång,55.5824267,12.9634088596042,0,5,2020
5660000,5195000,465000,5,100,55,473,1923,43268,2020-05-11,Håkanstorp,55.59805695,13.0442004025237,0,5,2020
3900000,3700000,200000,5,109,67,597,1968,50190,2020-05-11,Villastad,55.5747451,13.07275185,0,5,2020
6560000,5795000,765000,7,164,30,476,1969,38281,2020-05-11,Hyllieby,59.2829606,18.0790259,0,5,2020
3300000,2995000,305000,4,96,12,352,1974,31171,2020-05-09,Tygelsjö,55.5139012253597,13.0042842079673,0,5,2020
3400000,3500000,-100000,3,76,0,517,1992,33100,2020-05-08,Strandhem,57.8176259,12.01733385,1,5,2020
6250000,5900000,350000,5,109,9,259,1888,26600,2020-05-08,Limhamn,57.694404,11.9536666,0,5,2020
4200000,3675000,525000,4,102,13,340,1971,32050,2020-05-08,Djupadal,55.5691739542232,12.9562844752215,0,5,2020
4725000,4295000,430000,4,121,0,521,2008,32305,2020-05-06,Kristineberg,55.54012835,13.0788114886377,1,5,2020
7200000,7495000,-295000,4,149,15,446,2017,26280,2020-05-06,Bunkeflostrand,55.5412798370414,12.926822480643,0,5,2020
6200000,6295000,-95000,6,175,0,463,2005,37950,2020-05-05,Klagshamn,58.4221463,15.5797287932971,1,5,2020
6300000,5950000,350000,5,150,0,155,1971,33500,2020-05-05,Limhamn,55.58497425,12.92670445,1,5,2020
3470000,2995000,475000,6,103,85,667,1941,41500,2020-05-05,Kattarp,59.8662312645864,17.6804808416621,0,5,2020
4905000,4295000,610000,5,129,65,693,1991,31750,2020-05-04,Käglinge,55.53222525,13.0794685,0,5,2020
6200000,5495000,705000,4,102,48,810,1924,39200,2020-05-02,Bunkeflostrand,59.26933655,15.1863490820872,0,5,2020
7650000,7400000,250000,7,230,30,851,1849,34900,2020-05-01,Tygelsjö,55.5169429414546,13.004048862774,0,5,2020
6075000,5495000,580000,6,124,124,1111,1959,30500,2020-04-29,Limhamn,55.5870479167713,12.9474807024804,0,4,2020
3800000,3795000,5000,5,145,0,782,1986,33500,2020-04-29,Husie,55.58876775,13.0860577609666,1,4,2020
4750000,3995000,755000,4,120,124,1003,1937,48115,2020-04-29,Riseberga,55.598954,13.08642995,0,4,2020
10450000,10495000,-45000,6,250,134,821,1929,53400,2020-04-29,Rosenvång,59.3194248,18.0595219,0,4,2020
13500000,12990000,510000,9,250,120,972,1975,47044,2020-04-29,Fridhem,55.60004495,12.9644666479584,0,4,2020
4700000,4875000,-175000,4,96,15,515,2011,37350,2020-04-28,Strandhem,55.5394057054369,12.9171240083394,0,4,2020
5800000,5495000,305000,6,163,10,748,1983,32904,2020-04-28,Bunkeflostrand,55.5611576,12.91438685,0,4,2020
3000000,2795000,205000,5,99,0,517,1961,34900,2020-04-28,Videdal,55.5914043,13.0639966471429,1,4,2020
7000000,6795000,205000,7,188,0,628,2011,26068,2020-04-28,Bunkeflostrand,55.5458609768359,12.9272975215221,1,4,2020
3900000,3995000,-95000,3,100,52,291,1930,46059,2020-04-27,Eriksfält,55.57677665,13.0107328556285,0,4,2020
10600000,10250000,350000,5,170,72,1207,1929,43344,2020-04-27,Sjösida,55.590882,12.9592869503474,0,4,2020
5550000,5700000,-150000,5,145,29,445,2010,49875,2020-04-26,Tygelsjö,55.517373934117,12.9848932569376,0,4,2020
5300000,5195000,105000,5,149,11,484,1991,30782,2020-04-24,Djupadal,55.5712966846969,12.9566807883011,0,4,2020
5500000,5495000,5000,7,162,9,786,2000,36800,2020-04-24,Husie,55.58971,13.1054972981481,0,4,2020
4800000,4195000,605000,5,118,71,841,1964,36600,2020-04-23,Videdal,64.8872639,21.0599341,0,4,2020
3880000,3295000,585000,7,125,125,838,1974,30109,2020-04-23,Virentofta,55.5914473,13.08105325,0,4,2020
4300000,4575000,-275000,4,112,71,589,1962,44700,2020-04-23,Djupadal,55.5727805,12.9494969681023,0,4,2020
3500000,2895000,605000,4,111,111,606,1962,33035,2020-04-22,Valdemarsro,55.60906905,13.073842,0,4,2020
9995000,9995000,0,6,161,50,1151,1972,57102,2020-04-22,Fridhem,59.610766,16.5738848,0,4,2020
3700000,3895000,-195000,4,120,0,480,1972,27900,2020-04-22,Hyllie,55.5686343799506,12.9576466120318,1,4,2020
4995000,4995000,0,5,127,0,595,1992,29800,2020-04-22,Kvarnby,55.58746545,13.1083028347659,1,4,2020
4100000,4290000,-190000,6,142,30,514,1967,50362,2020-04-22,Villastad,55.57536645,13.0690688055418,0,4,2020
4600000,4495000,105000,6,144,0,387,1969,33715,2020-04-22,Bunkeflostrand,55.5530673077307,12.9112193912858,1,4,2020
4200000,4375000,-175000,4,121,0,480,1975,44375,2020-04-22,Bunkeflostrand,55.5499642200581,12.911739522254,1,4,2020
3175000,2995000,180000,6,99,25,248,1972,31289,2020-04-21,Oxie,55.5453379,13.10679485,0,4,2020
5800000,5795000,5000,6,208,30,1245,1900,45715,2020-04-21,Käglinge,55.5322968,13.0495831118895,0,4,2020
5895000,5895000,0,7,206,32,882,1909,33100,2020-04-21,Lindeborg,55.55869405,12.99689395,0,4,2020
4675000,4295000,380000,5,135,8,460,1969,40042,2020-04-21,Riseberga,55.60446795,13.0856972418327,0,4,2020
