"","house_price","number_of_rooms","living_area","secondary_area","plot_area","year_built","operating_cost","sale_date","neighborhood","latitude","longitude","secondary_area_missing","month","year"
"296",4625000,0.565947258415286,-0.174910863604142,-0.886483989221043,-0.812166588300189,0.042984504196513,-0.369548211771551,"2024-01-10","Djupadal",55.5735551,12.9558699342398,1,1,1.30632242760912
"297",5920000,-0.955509424819689,-0.269234259606605,-0.886483989221043,0.00195397357149064,1.31190889614616,-0.035804178199787,"2024-01-08","Vintrie",55.5513932,12.964203,1,1,1.30632242760912
"298",4650000,-0.955509424819689,-0.269234259606605,0.122892538592595,-0.379942580906497,-1.07839053985201,1.51304348826946,"2024-01-04","Kulladal",57.6752312,11.8915100573647,0,1,1.30632242760912
"299",3900000,-0.194781083202202,-0.222072561605373,-0.886483989221043,-0.960188508640495,0.456122678319653,-0.117697273208506,"2024-01-02","Lindeborg",55.5601161,12.9955872,1,1,1.30632242760912
"300",3800000,0.565947258415286,-0.387138504609684,1.88930146226646,-0.160870138802845,-0.66525236572887,-0.0860477678911265,"2023-12-29","Kattarp",55.58007095,13.0427261319535,0,12,0.692045058639742
"301",13300000,1.32667560003277,3.36221648648824,0.054071411696211,1.10619749931017,-1.60956819229605,-0.0244103562855305,"2023-12-22","Sjösida",55.5883074,12.9482631,0,12,0.692045058639742
"302",4700000,-1.71623776643718,-0.717270390618306,-0.657080232899761,-0.678946859993914,1.28239902656593,1.3144428424029,"2023-12-18","Tygelsjö",56.2038919,15.6469635,0,12,0.692045058639742
"303",5025000,-0.194781083202202,-0.363557655609068,-0.588259106003377,-1.03419946881065,0.249553591258083,0.0335082384452734,"2023-12-17","Djupadal",55.5699984,12.9519887313406,0,12,0.692045058639742
"304",4250000,-0.955509424819689,-0.764432088619538,1.01756718824559,0.934492071715415,-1.13741027901246,0.149741046723349,"2023-12-14","Almhög",55.57661065,13.02150175,0,12,0.692045058639742
"305",12450000,2.84813228326775,1.75871875444636,0.994626812613465,2.10682568081063,-1.69809780103672,2.64316819938978,"2023-12-10","Sjösida",55.5907974,12.9474863147239,0,12,0.692045058639742
"306",7150000,0.565947258415286,0.131640173403865,-0.886483989221043,-0.131265754734784,-0.104564843704609,-0.0860477678911265,"2023-12-10","Limhamn",55.8668487,13.0825323868211,1,12,0.692045058639742
"307",5275000,0.565947258415286,-0.245653410605989,0.30641554364962,1.86406973145253,0.692201634961448,-0.672513101422163,"2023-12-08","Klagshamn",55.5308,12.938059453817,0,12,0.692045058639742
"308",6600000,-0.194781083202202,-0.151330014603526,-0.748841735428274,-1.08748736013316,1.69553720068907,-0.550899877240133,"2023-12-08","Bunkeflostrand",55.5495976,12.9296775,0,12,0.692045058639742
"309",5430000,-0.194781083202202,-0.457881051611532,-0.312974598417839,-0.486518363551517,0.662691765381223,-0.366858003819573,"2023-12-06","Bunkeflostrand",55.55988405,12.90930675,0,12,0.692045058639742
"310",6400000,-0.194781083202202,-0.81159378662077,0.92580568571708,0.460821926626438,-1.19643001817291,1.14828293948666,"2023-12-06","Rostorp",57.7304911,11.9168735,0,12,0.692045058639742
"311",2895000,-0.955509424819689,-1.09456397462816,-0.542378354739121,-0.951307193420076,0.662691765381223,-0.601143466931473,"2023-12-06","Segevång",55.61594705,13.0600585410225,0,12,0.692045058639742
"312",3450000,-0.955509424819689,-0.528623598613379,-0.886483989221043,-0.616777653450986,0.36759306957898,-0.713420087044876,"2023-12-05","Tygelsjö",59.6322576,16.5621206,1,12,0.692045058639742
"313",11900000,0.565947258415286,0.862646492422956,2.64633385812669,0.599962531746325,-0.783291844049767,1.50805869118197,"2023-12-04","Rosenvång",55.5827528,12.9613462424033,0,12,0.692045058639742
"314",3400000,-0.955509424819689,-0.505042749612763,0.375236670546005,1.01738434710599,-1.01937080069156,-0.618392447329445,"2023-11-30","Husie",55.58920775,13.0749719,0,11,0.692045058639742
"315",4550000,-0.955509424819689,-0.198491712604757,-0.886483989221043,-0.646382037519047,0.810241113282345,-0.0294742771363112,"2023-11-30","Bunkeflostrand",55.5558606,12.9118158,1,11,0.692045058639742
"316",7050000,-0.955509424819689,-0.0334257696004464,-0.886483989221043,-0.726313874502812,-0.163584582865057,-2.07569391966817,"2023-11-29","Limhamn",55.8692581,13.1558772887141,1,11,0.692045058639742
"317",6000000,-0.955509424819689,-0.198491712604757,0.834044183188568,1.01442390869918,0.692201634961448,-1.22717068210923,"2023-11-28","Riseberga",55.5989056,13.0830428975528,0,11,0.692045058639742
"318",3400000,-0.955509424819689,-0.269234259606605,0.604640426867286,0.739103136866212,-0.812801713629992,-0.0119088016851657,"2023-11-27","Kyrkby",55.55110205,13.0959701250403,0,11,0.692045058639742
"319",8275000,1.32667560003277,-0.0334257696004464,-0.565318730371249,-1.32432243267765,-0.222604322025506,2.43190775139627,"2023-11-26","Sjösida",-23.2335499,17.3231107,0,11,0.692045058639742
"320",5300000,2.08740394165026,1.40500601943712,-0.886483989221043,-0.0128482184625399,0.603672026220775,1.47656743339118,"2023-11-23","Käglinge",55.52934525,13.0783734466136,1,11,0.692045058639742
"321",4675000,-0.955509424819689,0.0137359284007853,0.145832914224723,0.188461593200276,0.603672026220775,1.45686561633111,"2023-11-22","Ellenborg",55.5930721,13.0732837,0,11,0.692045058639742
"322",13500000,2.08740394165026,2.18317403645744,2.27928784801264,0.457861488219631,-0.0160352349639356,3.7575472816147,"2023-11-21","Sjösida",55.59221745,12.9489580666546,0,11,0.692045058639742
"323",3600000,-0.194781083202202,-0.858755484622001,0.375236670546005,-0.190474522870906,-0.753781974469543,0.143411145659873,"2023-11-19","Gullvik",55.57398135,13.02906785,0,11,0.692045058639742
"324",7050000,-0.194781083202202,-0.740851239618922,-0.0606304664644297,0.733182260052599,0.16102398251741,-1.00135146166973,"2023-11-18","Mellanheden",55.58455305,12.9636393557455,0,11,0.692045058639742
"325",3000000,-0.194781083202202,-0.339976806608452,-0.404736100946352,-0.0217295336829582,0.36759306957898,2.04238146470262,"2023-11-17","Kyrkby",55.54971715,13.0946863089021,0,11,0.692045058639742
"326",6000000,-0.194781083202202,0.060897626402017,-0.886483989221043,-0.738155628130037,1.28239902656593,-0.0668206934108186,"2023-11-16","Vintrie",55.5520032,12.9616601,1,11,0.692045058639742
"327",3750000,0.565947258415286,-0.505042749612763,-0.886483989221043,-0.755918258570873,0.16102398251741,-0.998503006191169,"2023-11-15","Oxie",55.54266025,13.10076725,1,11,0.692045058639742
"328",8695000,1.32667560003277,1.75871875444636,-0.702960984164018,-0.154949261989233,1.25288915698571,-0.703213121580021,"2023-11-14","Klagshamn",55.52289205,12.9301548427576,0,11,0.692045058639742
"329",5200000,2.08740394165026,1.47574856643897,1.95812258916285,0.339443951947387,-0.0160352349639356,1.37457690250592,"2023-11-11","Käglinge",55.53408685,13.0782313779282,0,11,0.692045058639742
"330",8495000,1.32667560003277,0.461772059412487,0.0311310360640828,1.46737098494051,-0.930841191950889,-0.285597898917202,"2023-11-11","Bellevue",55.57912075,12.9726933642846,0,11,0.692045058639742
"331",10500000,2.08740394165026,4.82422912452642,-0.106511217728686,1.55322369873789,1.19386941782526,-1.03846050665436,"2023-11-09","Klagshamn",55.5338115,12.922364,0,11,0.692045058639742
"332",6000000,0.565947258415286,0.579676304415566,0.145832914224723,0.579239462898682,0.102004243356962,-1.16782785963915,"2023-11-08","Riseberga",55.59721465,13.0757321749006,0,11,0.692045058639742
"333",4100000,-0.194781083202202,-0.764432088619538,-0.886483989221043,-0.599015023010149,0.102004243356962,-0.418367573723608,"2023-11-06","Bunkeflostrand",55.5529986,12.9134679,1,11,0.692045058639742
"334",8600000,1.32667560003277,2.08885064045498,-0.886483989221043,-0.483557925144711,1.69553720068907,-0.0537652724673997,"2023-11-03","Bunkeflostrand",56.00633995,12.8109927,1,11,0.692045058639742
"335",5050000,0.565947258415286,1.64081450944328,-0.565318730371249,-0.604935899823762,0.397102939159205,-0.711125497909366,"2023-11-02","Bunkeflostrand",55.5188495328683,13.2281599634549,0,11,0.692045058639742
"336",5688000,-0.194781083202202,-0.151330014603526,-0.886483989221043,-0.551648008501252,1.16435954824504,-1.26024441516589,"2023-11-02","Bunkeflostrand",55.5525589,12.9272936,1,11,0.692045058639742
"337",4925000,-0.955509424819689,-1.11814482362878,-0.840603237956786,-0.800324834672965,-0.0160352349639356,-0.236382918148678,"2023-10-31","Djupadal",55.5708989,12.9511449478383,0,10,0.692045058639742
"338",5725000,-0.194781083202202,-0.387138504609684,-0.886483989221043,0.221026415675143,0.751221374121896,-0.472962970396087,"2023-10-31","Kvarnby",55.5908246,13.1022584147489,1,10,0.692045058639742
"339",3575000,-1.71623776643718,-1.51901925663925,-0.404736100946352,-0.409546964974558,-0.576722756988197,-1.60522402312533,"2023-10-30","Strandhem",55.5393389,12.9180413,0,10,0.692045058639742
"340",7500000,-0.194781083202202,0.202382720405712,-0.358855349682096,-0.501320555585548,0.190533852097634,0.224987745615418,"2023-10-28","Rosenvång",55.58082175,12.9527913872573,0,10,0.692045058639742
"341",4595000,-0.955509424819689,-0.835174635621385,0.489938548706646,0.5881207781191,-0.842311583210216,0.345176742058165,"2023-10-25","Virentofta",55.5926626,13.0738525,0,10,0.692045058639742
"342",6700000,-1.71623776643718,-0.434300202610916,-0.886483989221043,-0.969069823860913,1.31190889614616,0.826249222882329,"2023-10-25","Limhamn",55.57587315,12.921742693895,1,10,0.692045058639742
"343",3500000,-0.955509424819689,-1.3067916156337,-0.198272720257199,0.357206582388224,-0.193094452445281,-1.17937992907999,"2023-10-25","Bunkeflostrand",59.3700329,17.9873602,0,10,0.692045058639742
"344",3530000,-0.955509424819689,-1.66050435064294,-0.886483989221043,-1.33320374789806,-3.64574919333152,-1.23808976144373,"2023-10-24","Vintrie",57.73415435,12.093955656403,1,10,0.692045058639742
"345",6895000,0.565947258415286,0.391029512410639,-0.358855349682096,1.96176419887713,1.57749772236818,-0.487759114131962,"2023-10-24","Kyrkby",55.5148107,12.9495213,0,10,0.692045058639742
"346",4000000,-0.194781083202202,0.178801871405096,-0.198272720257199,-0.0306108489033766,-1.28495962691358,0.594416596432526,"2023-10-18","Gullvik",55.57012335,13.03435755,0,10,0.692045058639742
"347",8750000,0.565947258415286,0.721161398419261,-0.473557227842736,-0.160870138802845,0.456122678319653,-0.614357135401479,"2023-10-16","Västervång",59.3403049,18.0346759,0,10,0.692045058639742
"348",3410000,-0.955509424819689,-0.0805874676016781,-0.886483989221043,0.0345187960463578,0.426612808739429,-0.0145198858738495,"2023-10-16","Kristineberg",55.5452025,13.07216855,1,10,0.692045058639742
"349",8700000,-0.955509424819689,1.47574856643897,3.74747188846884,1.10027662249656,-0.0160352349639356,1.55972650861259,"2023-10-15","Limhamn",55.5799325,12.9488627885714,0,10,0.692045058639742
"350",8900000,0.565947258415286,0.862646492422956,-0.886483989221043,-0.27928767507509,-0.0750549741243842,0.475730951492354,"2023-10-13","Limhamn",55.5828063,12.9367725,1,10,0.692045058639742
"351",4350000,1.32667560003277,0.956969888425419,-0.42767647657848,0.0285979192327456,-0.0455451045441599,1.71006165887014,"2023-10-13","Stenkällan",55.5834337,13.075631,0,10,0.692045058639742
"352",5500000,-0.194781083202202,-0.151330014603526,-0.886483989221043,-0.223039345345774,0.662691765381223,-0.513711708492213,"2023-10-08","Bunkeflostrand",55.56008845,12.91112045,1,10,0.692045058639742
"353",6500000,-0.955509424819689,0.438191210411871,-0.886483989221043,1.91439718436824,1.10533980908459,0.171025339049286,"2023-10-05","Tygelsjö",55.53021335,13.0149937487099,1,10,0.692045058639742
"354",7250000,0.565947258415286,1.0748741334285,-0.886483989221043,0.460821926626438,0.515142417480102,-0.196821036501954,"2023-10-03","Bunkeflostrand",55.5592144,12.9224743281354,1,10,0.692045058639742
"355",4100000,-0.955509424819689,-0.575785296614611,-0.0835708420965579,-0.643421599112241,0.102004243356962,-0.588483664804521,"2023-10-02","Djupadal",55.5700206,12.9649366291254,0,10,0.692045058639742
"356",6800000,0.565947258415286,-0.198491712604757,0.375236670546005,0.552595517237427,-0.134074713284833,1.30653046607356,"2023-10-01","Sibbarp",59.341039,18.0691103,0,10,0.692045058639742
"357",6000000,-0.194781083202202,-0.0805874676016781,0.329355919281749,-0.095740493853111,0.36759306957898,-0.289316715791994,"2023-09-30","Djupadal",55.5743097,12.9626305431479,0,9,0.692045058639742
"358",3650000,-0.955509424819689,-0.788012937620154,-0.17533234462507,-0.335536004804406,0.16102398251741,-1.7565086585424,"2023-09-29","Villastad",55.57678195,13.07386695,0,9,0.692045058639742
"359",4700000,-0.955509424819689,-0.788012937620154,0.489938548706646,0.460821926626438,-1.19643001817291,0.605177428240435,"2023-09-29","Rostorp",55.6132778531249,13.0436610557896,0,9,0.692045058639742
"360",10400000,0.565947258415286,0.55609545541495,1.40755357399177,0.813114097036364,-0.87182145279044,-0.706298948348465,"2023-09-28","Sjösida",55.5924419,12.95512465,0,9,0.692045058639742
"361",4600000,-0.194781083202202,0.673999700418029,0.375236670546005,-0.575331515755701,0.131514112937186,0.760576499348767,"2023-09-27","Husie",55.60487705,13.086922596781,0,9,0.692045058639742
"362",6425000,-0.194781083202202,-0.0334257696004464,0.0311310360640828,0.386810966456285,1.19386941782526,0.483643327821699,"2023-09-26","Klagshamn",59.2434375,17.9647566,0,9,0.692045058639742
"363",6750000,-0.194781083202202,-0.151330014603526,-0.588259106003377,-0.601975461416956,1.25288915698571,-0.893110153484296,"2023-09-24","Bunkeflostrand",55.5500927,12.9197979,0,9,0.692045058639742
"364",5265000,1.32667560003277,2.27749743245991,-0.496497603474864,0.460821926626438,0.338083199998756,0.741191177341872,"2023-09-23","Bunkeflostrand",55.55949695,12.9225397715294,0,9,0.692045058639742
"365",4865000,0.565947258415286,1.00413158642665,-0.0606304664644297,-0.320733812770375,0.220043721677859,2.37470127053511,"2023-09-21","Tygelsjö",55.514642,13.0004301,0,9,0.692045058639742
"366",5850000,-0.194781083202202,-0.269234259606605,-0.748841735428274,-0.966109385454107,1.54798785278795,-0.972233916777744,"2023-09-20","Klagshamn",56.6499735,16.4803906,0,9,0.692045058639742
"367",7600000,0.565947258415286,0.673999700418029,-0.886483989221043,-0.50724143239916,1.16435954824504,0.119674016671838,"2023-09-20","Hyllie",58.38989705,15.5563177996665,1,9,0.692045058639742
"368",5000000,-0.194781083202202,0.909808190424188,-0.657080232899761,0.105569317809704,-0.0455451045441599,0.743564890240676,"2023-09-19","Limhamn",55.5703979,12.94937765,0,9,0.692045058639742
"369",7900000,0.565947258415286,1.21635922743219,1.93518221353072,0.898966810833742,0.042984504196513,2.10916192092229,"2023-09-17","Bellevue",55.5821257,12.9680351612624,0,9,0.692045058639742
"370",4300000,0.565947258415286,0.225963569406328,-0.886483989221043,-0.445072225856232,0.603672026220775,-0.931564302444912,"2023-09-14","Kyrkby",60.2645907,24.7313943,1,9,0.692045058639742
"371",4300000,-0.955509424819689,-0.575785296614611,0.719342305027927,0.312800006286132,-1.01937080069156,0.331250959718518,"2023-09-13","Kulladal",55.5710129,12.9893865896905,0,9,0.692045058639742
"372",7800000,-0.194781083202202,-0.198491712604757,1.63695733031305,0.623646039000773,0.279063460838307,0.914867837770991,"2023-09-12","Rosenvång",56.161494,13.6203861,0,9,0.692045058639742
"373",4000000,0.565947258415286,-0.316395957607837,2.04988409169136,-0.00692734164892769,0.102004243356962,1.01931120531834,"2023-09-10","Stenkällan",55.72320585,13.17690284436,0,9,0.692045058639742
"374",6700000,0.565947258415286,0.83906564342234,-0.198272720257199,-0.13422619314159,0.810241113282345,-0.230448635901669,"2023-09-09","Bunkeflostrand",55.55811095,12.9193742470748,0,9,0.692045058639742
"375",5900000,-0.194781083202202,-0.339976806608452,-0.886483989221043,-0.569410638942088,0.78073124370212,-0.551532867346481,"2023-09-08","Bunkeflostrand",55.5560267,12.9098113,1,9,0.692045058639742
"376",3350000,-0.955509424819689,-0.599366145615227,0.352296294913877,-0.673025983180302,0.36759306957898,-0.181945769002785,"2023-09-08","Videdal",55.58966875,13.0600392792373,0,9,0.692045058639742
"377",5075000,-0.194781083202202,-0.292815108607221,1.36167282272751,-0.0809383018190804,0.0724943737767373,1.53496077070174,"2023-08-31","Virentofta",55.5855595,13.0726275504192,0,8,0.692045058639742
"378",8495000,2.08740394165026,0.673999700418029,1.40755357399177,-0.22599978375258,0.397102939159205,1.55933088979612,"2023-08-29","Bellevue",55.58234015,12.97056245,0,8,0.692045058639742
"379",4295000,-0.194781083202202,0.108059324403249,-0.886483989221043,-0.631579845485017,0.338083199998756,1.07113727027555,"2023-08-29","Ulricedal",57.6536682,11.8914189017321,1,8,0.692045058639742
"380",4495000,-0.194781083202202,-0.670108692617074,0.0311310360640828,-0.664144667959884,-1.25544975733336,-0.0801134856441179,"2023-08-27","Eriksfält",55.57550355,13.009867274867,0,8,0.692045058639742
"381",5995000,-0.194781083202202,-0.198491712604757,-0.0835708420965579,-0.877296233249924,-1.60956819229605,0.103849264013149,"2023-08-27","Limhamn",55.57608605,12.9220590912422,0,8,0.692045058639742
"382",4750000,-0.955509424819689,-0.363557655609068,-0.886483989221043,-0.960188508640495,0.0724943737767373,0.700442439245747,"2023-08-24","Bunkeflostrand",55.5548245,12.9145772,1,8,0.692045058639742
"383",4675000,-0.194781083202202,0.673999700418029,-0.886483989221043,-0.128305316327978,0.220043721677859,0.471141773221334,"2023-08-23","Tygelsjö",55.51580065,12.9999916,1,8,0.692045058639742
"384",3825000,0.565947258415286,-0.387138504609684,1.36167282272751,-0.397705211347334,0.0724943737767373,-0.594813565867997,"2023-08-22","Videdal",55.58689215,13.0645201,0,8,0.692045058639742
"385",22000000,2.84813228326775,2.79627611047346,1.40755357399177,4.71201147880001,-0.163584582865057,5.18359486745251,"2023-08-20","Sjösida",55.5875,12.9365685,0,8,0.692045058639742
"386",8600000,1.32667560003277,0.367448663410023,-0.611199481635505,-0.675986421587108,-1.60956819229605,1.48424243843064,"2023-08-18","Limhamn",59.3405912,18.0642109,0,8,0.692045058639742
"387",3950000,-0.955509424819689,-1.35395331363493,-0.42767647657848,0.697656999170926,-1.19643001817291,-0.0820124559631606,"2023-08-17","Valdemarsro",59.2727505,17.9748267,0,8,0.692045058639742
"388",4850000,-0.955509424819689,-1.0002405786257,1.84342071100221,0.561476832457845,-0.0455451045441599,0.407447143770109,"2023-08-11","Virentofta",55.5904628,13.0752389,0,8,0.692045058639742
"389",6600000,0.565947258415286,0.461772059412487,-0.68002060853189,-0.365140388872467,1.10533980908459,0.303320271275931,"2023-08-10","Klagshamn",57.7377191,11.9347286037817,0,8,0.692045058639742
"390",3810000,0.565947258415286,-0.387138504609684,-0.68002060853189,-0.569410638942088,0.102004243356962,0.0361193226339572,"2023-08-06","Videdal",55.58670885,13.0714824451713,0,8,0.692045058639742
"391",11000000,1.32667560003277,0.673999700418029,-0.519437979106993,0.887125057206517,0.308573330418532,0.642840339568116,"2023-07-24","Sjösida",55.5892921,12.9489927,0,7,0.692045058639742
"392",1850000,-1.71623776643718,-2.15570217965587,-0.886483989221043,-0.530924939653609,-1.01937080069156,-0.957991639384923,"2023-07-24","Sallerup",55.5857902,13.1172747,1,7,0.692045058639742
"393",8200000,0.565947258415286,2.63121016746915,1.17814981767049,0.742063575273018,-1.16692014859268,1.29861808974421,"2023-07-23","Kulladal",55.5822371,12.9668692877796,0,7,0.692045058639742
"394",3995000,-1.71623776643718,-0.740851239618922,1.31579207146326,1.59170939802637,-0.222604322025506,0.896669372213498,"2023-07-19","Kristineberg",55.54394575,13.0801612336081,0,7,0.692045058639742
"395",5350000,0.565947258415286,-0.740851239618922,1.63695733031305,-0.382903019313304,-0.488193148247524,0.598768403413666,"2023-07-14","Söderkulla",55.574345,13.0066687423162,0,7,0.692045058639742
"396",4175000,-0.955509424819689,-0.69368954161769,-0.17533234462507,-0.403626088160946,0.131514112937186,1.28659127772361,"2023-07-14","Villastad",55.57653735,13.0696854450402,0,7,0.692045058639742
"397",3500000,0.565947258415286,0.414610361411255,-0.886483989221043,-0.717432559282394,0.308573330418532,-0.484119421020463,"2023-07-14","Tygelsjö",55.5136697,13.0020996,1,7,0.692045058639742
"398",8850000,0.565947258415286,0.579676304415566,1.31579207146326,-0.160870138802845,-0.0160352349639356,1.42521611101373,"2023-07-13","Limhamn",55.57391295,12.939543719936,0,7,0.692045058639742
"399",9850000,2.08740394165026,1.0748741334285,0.260534792385364,-0.898019302097566,-1.87515701851807,0.988769432687071,"2023-07-09","Limhamn",55.578977,12.9346366151415,0,7,0.692045058639742
"400",3000000,-1.71623776643718,-1.42469586063678,-0.886483989221043,-0.545727131687639,-0.989860931111338,-1.61511449353701,"2023-07-07","Hemgården",55.5972446,13.1060222,1,7,0.692045058639742
"401",4150000,-0.955509424819689,-0.552204447613995,1.82048033537008,-0.0542943561578254,0.131514112937186,0.0286816888843731,"2023-07-07","Villastad",55.5762292,13.06974395,0,7,0.692045058639742
"402",4000000,-0.194781083202202,-0.245653410605989,-0.886483989221043,-0.291129428702314,0.603672026220775,-0.846506256904455,"2023-07-05","Gullvik",55.5673317,13.0369353949522,1,7,0.692045058639742
"403",4695000,0.565947258415286,-0.174910863604142,1.01756718824559,-0.243762414193416,0.308573330418532,0.611665576830498,"2023-07-03","Kastanjegården",55.5551392,13.02497135,0,7,0.692045058639742
"404",6495000,0.565947258415286,0.673999700418029,-0.886483989221043,0.422336227337958,0.869260852442793,0.784313628336801,"2023-07-01","Skumparp",59.3758417,16.4600053,1,7,0.692045058639742
"405",4200000,-0.194781083202202,0.0844784754026329,-0.290034222785711,-0.22599978375258,0.131514112937186,0.0200571986853873,"2023-06-30","Jägersro",55.57684385,13.0656375257463,0,6,0.692045058639742
"406",4100000,0.565947258415286,-0.174910863604142,-0.244153471521455,-0.0838987402258865,0.131514112937186,-0.53705321866378,"2023-06-29","Villastad",55.57574875,13.0685204786444,0,6,0.692045058639742
"407",6400000,-0.194781083202202,-0.882336333622617,-0.886483989221043,1.61539290528082,-1.10790040943223,1.02959729454649,"2023-06-28","Solbacken",55.58969615,12.97473285,1,6,0.692045058639742
"408",7750000,1.32667560003277,0.131640173403865,-0.198272720257199,-0.539806254874027,-1.58005832271582,0.135498769330528,"2023-06-28","Limhamn",59.3381676,18.0752777,0,6,0.692045058639742
"409",3790000,-0.194781083202202,-0.929498031623849,1.10932869077411,0.295037375845295,-0.960351061531113,0.490210600175055,"2023-06-27","Käglinge",55.53491105,13.07557595,0,6,0.692045058639742
"410",6650000,0.565947258415286,0.15522102240448,-0.886483989221043,-0.761839135384485,1.22337928740548,-0.643870299109935,"2023-06-26","Bunkeflostrand",55.5519918,12.9235949948912,1,6,0.692045058639742
"411",3800000,-0.955509424819689,-0.575785296614611,0.375236670546005,-0.0542943561578254,0.338083199998756,0.412590188384183,"2023-06-26","Kastanjegården",55.55408975,13.0228019233919,0,6,0.692045058639742
"412",10800000,1.32667560003277,1.85304215044882,2.09576484295562,1.65979948138291,0.042984504196513,2.82570672130776,"2023-06-26","Limhamn",55.58888545,12.9444818616346,0,6,0.692045058639742
"413",4000000,-0.194781083202202,-1.07098312562754,0.260534792385364,0.493386749101305,-1.16692014859268,-2.46063102809079,"2023-06-25","Kulladal",55.5695888,12.9976897,0,6,0.692045058639742
"414",5250000,2.08740394165026,0.721161398419261,0.765223056292183,0.80127234340914,-0.576722756988197,2.24865711560864,"2023-06-22","Gullvik",55.57294895,13.02946985,0,6,0.692045058639742
"415",4555000,-0.194781083202202,-0.788012937620154,0.650521178131543,0.594041654932712,-0.812801713629992,1.00823387845726,"2023-06-21","Käglinge",55.5318049,13.0766004653784,0,6,0.692045058639742
"416",4025000,-0.194781083202202,-0.929498031623849,0.81110380755644,0.398652720083509,-0.193094452445281,0.958385907582387,"2023-06-21","Virentofta",55.5904628,13.0752389,0,6,0.692045058639742
"417",3850000,-0.955509424819689,-0.505042749612763,-0.106511217728686,0.582199901305488,0.603672026220775,0.118170665169263,"2023-06-21","Käglinge",55.5286627,13.075031851369,0,6,0.692045058639742
"418",4700000,-0.955509424819689,-0.976659729625081,-0.312974598417839,-0.480597486737905,1.31190889614616,-1.64478590477205,"2023-06-21","Bunkeflostrand",57.7262273,12.04539945,0,6,0.692045058639742
"419",4440000,-0.194781083202202,0.178801871405096,-0.886483989221043,-0.104621809073529,0.36759306957898,1.15619531581601,"2023-06-20","Ulricedal",55.5932564,13.0552882502044,1,6,0.692045058639742
"420",2800000,-1.71623776643718,-1.63692350164232,0.0770117873283391,-0.7203929976892,-1.19643001817291,-1.05927005640054,"2023-06-19","Virentofta",55.5904602,13.0773439,0,6,0.692045058639742
"421",8250000,0.565947258415286,0.15522102240448,0.627580802499414,0.327602198320163,-0.0455451045441599,2.0064592761674,"2023-06-18","Bellevue",55.58088195,12.9679672553322,0,6,0.692045058639742
"422",10800000,0.565947258415286,1.14561668043035,1.15520944203836,0.931531633308609,-1.16692014859268,1.36191710037897,"2023-06-17","Mellanheden",55.58457205,12.9580720115262,0,6,0.692045058639742
"423",2300000,-2.47696610805466,-2.32076812266018,-0.886483989221043,-0.406586526567752,-0.547212887407973,-2.2540388821316,"2023-06-16","Strandhem",59.6366936,17.8329456,1,6,0.692045058639742
"424",5400000,0.565947258415286,1.09845498242911,-0.886483989221043,-0.604935899823762,0.36759306957898,-0.940584411460365,"2023-06-15","Bunkeflostrand",55.5494682,12.914183,1,6,0.692045058639742
"425",5625000,-0.194781083202202,-0.929498031623849,0.214654041121108,-0.110542685887141,-1.10790040943223,0.114530972057764,"2023-06-14","Virentofta",55.5904628,13.0752389,0,6,0.692045058639742
"426",4050000,-0.194781083202202,-0.528623598613379,-0.886483989221043,-1.34800593993209,0.662691765381223,-1.63750651854905,"2023-06-14","Segevång",55.61476445,13.05995845,1,6,0.692045058639742
"427",2800000,-0.194781083202202,-0.269234259606605,-0.886483989221043,-0.738155628130037,0.0724943737767373,1.30296989672535,"2023-06-13","Oxie",55.54482235,13.0964328421013,1,6,0.692045058639742
"428",4300000,-0.955509424819689,-0.976659729625081,1.06344793950985,1.16540626744629,-0.0455451045441599,-2.0233931121312,"2023-06-13","Tygelsjö",57.7105187,11.9188544,0,6,0.692045058639742
"429",6300000,2.08740394165026,1.35784432143589,1.63695733031305,-0.00988778005573379,0.279063460838307,0.948495437170706,"2023-06-09","Djupadal",58.3890506,15.5568140262658,0,6,0.692045058639742
"430",3300000,-1.71623776643718,-1.68408519964356,0.604640426867286,-0.211197591718549,-0.517703017827749,0.0405502533783903,"2023-06-08","Eriksfält",55.57309485,13.0071885557973,0,6,0.692045058639742
"431",4300000,-1.71623776643718,-0.717270390618306,-0.657080232899761,-0.84177097236825,1.19386941782526,0.175060650977252,"2023-06-07","Bunkeflostrand",55.5531485,12.9274834,0,6,0.692045058639742
"432",4350000,-0.955509424819689,-0.505042749612763,-0.886483989221043,0.32168132150655,-0.222604322025506,-1.02675018968693,"2023-06-07","Kulladal",57.7930115,13.1299026,1,6,0.692045058639742
"433",3670000,-0.955509424819689,-0.929498031623849,0.30641554364962,0.14701545550499,-1.10790040943223,-0.576615100310504,"2023-06-07","Ellenborg",55.58561535,13.0681141,0,6,0.692045058639742
"434",6510000,-0.955509424819689,-0.245653410605989,-0.886483989221043,0.324641759913356,0.957790461183466,0.345572360874632,"2023-06-07","Bunkeflostrand",55.5576877,12.9273639,1,6,0.692045058639742
"435",3640000,-1.71623776643718,-0.81159378662077,0.489938548706646,-0.729274312909618,-1.13741027901246,1.60720076658866,"2023-06-01","Kattarp",55.51421935,13.23448305,0,6,0.692045058639742
"436",11500000,-0.194781083202202,0.673999700418029,-0.886483989221043,1.3637556407023,0.338083199998756,0.954429719417715,"2023-05-31","Sjösida",55.5882133,12.9488009858367,1,5,0.692045058639742
